q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0718079,0,-0.0351862,71,19.472
-0.0718079,0,-0.0335716,71,0.588
-0.0718079,0,-0.0431299,88,10.236
-0.0718079,0,-0.0315677,71,10.068
-0.0718079,0,-0.038154,168,9.939
-0.0718079,0,-0.0405672,71,9.712
-0.0718079,0,-0.0273019,71,9.98
-0.0718079,0,-0.0397049,88,10.427
-0.0718079,0,-0.0299281,71,9.599
-0.0718079,0,-0.0355684,71,10.331
-0.0718079,0,-0.040842,71,9.634
-0.0718079,0,-0.0273138,104,10.115
-0.0718079,0,-0.0386523,71,9.875
-0.0718079,0,-0.0309015,88,10.063
-0.0718079,0,-0.0286478,88,10.025
-0.0718079,0,-0.032177,88,10.255
-0.0718079,0,-0.0209942,71,9.895
-0.0718079,0,-0.0268378,168,9.753
-0.0718079,0,-0.0175942,71,10.137
-0.0718079,0,-0.0233556,71,10.25
-0.0718079,0,-0.0242868,71,9.72
-0.0718079,0,-0.0119579,88,10.035
-0.0718079,0,-0.0222497,71,9.885
-0.0718079,0,-0.0124907,71,10.135
-0.0718079,0,-0.00394403,168,9.933
-0.0718079,0.897599,-0.012178,55,10.014
-0.0709103,0,-0.00143714,71,10.07
-0.0691151,0,-0.00023367,168,9.907
-0.0637295,0,-0.00101633,-25,10.024
-0.0637295,0,-0.00797681,120,10.333
-0.0592415,0,-0.00501712,39,9.54
-0.0547535,0.897599,-0.00451096,39,10.706
-0.0484703,0.897599,-0.00550044,152,9.261
-0.0421871,0.897599,0.0104724,7,10.123
-0.0305184,0.897599,0.0111633,-57,10.185
-0.0233376,0,0.00829252,-74,10.013
-0.02244,0.897599,0.0234581,-90,9.656
-0.00897599,0.897599,0.00589814,-90,10.26
-0.0017952,0.897599,0.0199551,-25,9.936
-0.000897599,0.897599,0.0269135,-186,9.851
0.00718079,0.897599,0.0216014,-154,10.031
0.0206448,0.897599,0.0308905,-138,10.236
0.0215424,0.897599,0.0246292,-202,9.718
0.0287232,0.897599,0.0395393,-154,10.077
0.0368016,0.897599,0.029422,-202,9.896
0.0502655,0.897599,0.0340409,-219,10.007
0.0511631,0.897599,0.0451319,-251,9.985
0.0646271,0.897599,0.0388787,-267,10.02
0.0655247,0.897599,0.0501622,-251,10.021
0.0789887,0.897599,0.0446324,-315,10.204
0.0798863,0.897599,0.0515204,-315,9.865
0.0870671,0.897599,0.0530002,-299,10.057
0.0942479,0.897599,0.0508957,-331,9.944
0.100531,0,0.0557908,-267,10.157
0.106814,0,0.054386,-380,9.708
0.113097,0,0.0444691,-251,10.076
0.120278,0,0.0552525,-315,10.001
0.126561,0.897599,0.0478685,-202,9.982
0.13464,0.897599,0.0584531,-380,10.032
0.142718,0.897599,0.0602904,-251,9.974
0.150797,0.897599,0.0622308,-444,10.04
0.156182,0.897599,0.0732806,-444,10.091
0.162465,0.897599,0.0718463,-476,9.896
0.166056,0,0.0759272,-460,10.123
0.169646,0,0.0781227,-509,9.818
0.173237,0.897599,0.0758563,-541,10.117
0.175929,0.897599,0.0782118,-444,10.304
0.184905,0,0.0812406,-412,9.839
0.185803,0,0.0867206,-541,10.781
0.191189,0,0.0771009,-525,8.999
0.195677,0.897599,0.0729403,-476,10.101
0.206448,0.897599,0.0673494,-428,10.034
0.208243,0.897599,0.0759492,-444,10.094
0.212731,0,0.0867574,-605,9.965
0.217219,0,0.0903851,-605,9.816
0.219912,0,0.0753879,-605,9.994
0.221707,0,0.082103,-476,10.163
0.2244,0,0.0766159,-509,10.055
0.227093,0.897599,0.0832469,-509,9.76
0.234273,0,0.0790955,-492,10.292
0.234273,0,0.0892403,-541,9.847
0.237864,0.897599,0.0914895,-637,9.908
0.241454,0.897599,0.0737664,-557,10.065
0.245044,0,0.0969575,-541,10.299
0.247737,0,0.0908088,-654,9.507
0.249532,0,0.0779033,-670,10.19
0.251328,0,0.0934588,-541,9.867
0.253123,0.897599,0.0846304,-573,10.183
0.255816,0,0.091674,-509,9.932
0.258508,0,0.0959081,-557,10.177
0.261201,0,0.082649,-670,9.754
0.263894,0,0.0873213,-573,10.005
0.268382,0.897599,0.081813,-605,10.192
0.268382,0,0.0890157,-573,10.093
0.270177,0,0.0974156,-573,9.682
0.271972,0.897599,0.0842592,-702,10.137
0.27287,0,0.0930435,-605,9.952
0.273768,0,0.0997894,-605,9.978
0.274665,0,0.0923979,-702,9.99
0.275563,0,0.0847266,-605,10.032
0.277358,0,0.0908696,-605,10.08
0.278256,0,0.0948608,-637,10.381
0.280051,0,0.083573,-605,9.602
0.281846,0,0.0936539,-605,10.518
0.283641,0,0.0914411,-605,9.589
0.286334,0,0.0866312,-605,9.878
0.290822,0,0.0992439,-573,9.936
0.290822,0,0.0860382,-637,10.236
0.292617,0,0.0976595,-605,9.823
0.294412,0,0.0899789,-573,9.99
0.29531,0,0.087622,-637,9.907
0.296208,0,0.100654,-637,10.076
0.298003,0.897599,0.0892899,-621,9.966
0.298003,0.897599,0.100772,-605,10.042
0.2989,0,0.111818,-654,9.925
0.299798,0,0.105208,-734,10.088
0.299798,0,0.101766,-766,10.016
0.300696,0,0.0908607,-605,9.993
0.301593,0.897599,0.102567,-605,9.881
0.302491,0,0.0928456,-573,10.305
0.303388,0,0.0987451,-605,9.797
0.303388,0,0.10308,-702,9.923
0.303388,0,0.0891873,-573,10.096
0.303388,0,0.103195,-605,10.062
0.304286,0,0.0984768,-605,10.012
0.305184,0.897599,0.0994513,-637,9.906
0.306979,0,0.103223,-637,10.013
0.308774,0,0.102356,-605,10.149
0.309672,0,0.0982898,-718,9.754
0.310569,0,0.0927547,-605,9.994
0.311467,0,0.0973153,-637,10.189
0.311467,0,0.104583,-637,9.814
0.312364,0,0.0933355,-605,10.018
0.313262,0.897599,0.102512,-621,10.118
0.31416,0,0.0970151,-637,9.838
0.315057,0,0.107213,-637,10.255
0.315955,0.897599,0.105867,-750,10.005
0.316852,0.897599,0.0901315,-686,9.747
0.31775,0,0.111445,-573,10.557
0.31775,0,0.103181,-766,9.695
0.31775,0,0.0887816,-734,9.842
0.31775,0,0.0989634,-605,10.046
0.31775,0,0.0901494,-605,9.968
0.31775,0,0.100455,-637,10.147
0.31775,0,0.0993824,-573,9.802
0.318648,0,0.0935619,-637,10.171
0.318648,0,0.106815,-605,9.955
0.319545,0,0.0908001,-605,9.992
0.32134,0,0.0982047,-637,9.892
0.322238,0,0.093683,-637,10.066
0.322238,0,0.0887711,-605,9.981
0.323136,0,0.0982642,-637,9.982
0.323136,0,0.0859863,-621,9.964
0.323136,0,0.0971,-589,10.078
0.323136,0,0.0974662,-605,9.952
0.323136,0,0.0978406,-637,9.925
0.324033,0,0.105952,-621,10.168
0.324931,0,0.0917647,-605,10.253
0.324931,0,0.0985087,-621,9.636
0.325828,0,0.0945655,-637,10.027
0.326726,0,0.089145,-637,10.356
0.326726,0,0.0926217,-637,9.636
0.326726,0,0.0806463,-637,9.955
0.326726,0,0.092485,-637,10.384
0.326726,0,0.0866854,-637,9.707
0.326726,0,0.0821979,-654,10.002
0.326726,0,0.0959181,-605,10.001
0.326726,0,0.0836526,-637,9.938
0.326726,0,0.0930399,-605,9.979
0.326726,0,0.0917253,-637,10.082
0.326726,0,0.0844161,-605,9.969
0.326726,0,0.0930255,-605,10.232
0.326726,0,0.078445,-605,9.769
0.326726,0,0.0874693,-605,10.424
0.326726,0,0.0847866,-637,9.579
0.326726,0,0.0812688,-637,10.489
0.326726,0,0.0933581,-637,9.449
0.326726,0,0.0801071,-654,10.094
0.326726,0,0.0865316,-637,9.938
0.326726,0,0.0869317,-605,10.122
0.326726,0,0.0774701,-670,9.951
0.326726,0,0.0881695,-637,9.933
0.326726,0,0.0756383,-637,10.023
0.326726,0,0.0822608,-637,9.965
0.326726,0,0.0810087,-637,10.124
0.326726,0,0.0756661,-605,9.914
0.326726,0,0.0859429,-637,10.004
0.326726,0,0.0753709,-621,9.97
0.326726,0,0.0827396,-605,9.971
0.326726,0,0.0817932,-621,10.036
0.326726,0,0.0756444,-605,9.966
0.326726,0,0.0870381,-654,10.058
0.326726,0,0.0769242,-637,9.919
0.326726,0,0.0814017,-654,10.033
0.326726,0,0.0852892,-605,10.001
0.326726,0,0.0781825,-621,10.019
0.326726,0,0.0897302,-637,10.054
0.326726,0,0.0796775,-637,10.092
0.326726,0,0.0848044,-637,9.929
0.326726,0,0.0824609,-605,9.911
0.326726,0,0.0763422,-654,10.052
0.326726,0,0.0829408,-654,10.054
0.326726,0,0.0738002,-637,9.878
0.326726,0,0.0831351,-637,10.05
0.326726,0,0.0810258,-637,10.372
0.326726,0,0.0796783,-654,9.783
0.326726,0,0.0881177,-637,9.855
0.326726,0,0.0778849,-637,10.092
0.326726,0,0.0843561,-637,9.925
0.326726,0,0.0814875,-637,9.924
0.326726,0,0.0753603,-670,10.46
0.326726,0,0.0847423,-637,9.57
0.326726,0,0.0763586,-621,9.955
0.326726,0,0.084157,-670,10.1
0.326726,0,0.0846684,-670,9.917
0.326726,0,0.0782749,-637,10.088
0.326726,0,0.0876842,-654,9.914
0.326726,0,0.0775025,-637,10.091
0.326726,0,0.0856745,-637,10.073
0.326726,0,0.0778157,-621,10.025
0.326726,0,0.0747592,-621,9.827
0.326726,0,0.0849966,-637,10.026
0.326726,0,0.0758223,-605,10.14
0.326726,0,0.0846339,-605,9.881
0.326726,0,0.083833,-605,9.942
0.326726,0,0.0766425,-654,10.027
0.326726,0,0.0838919,-637,10.014
0.326726,0,0.0733338,-637,10.045
0.326726,0,0.0799639,-670,10.075
0.326726,0,0.0755504,-637,9.947
0.326726,0,0.0736322,-605,9.93
0.326726,0,0.0833224,-654,10.335
0.326726,0,0.070332,-605,9.701
0.326726,0,0.0778156,-670,9.951
0.326726,0,0.0796516,-637,10.001
0.326726,0,0.0723041,-670,10.107
0.326726,0,0.0838303,-621,9.844
0.326726,0,0.0701076,-654,10.121
0.326726,0,0.0784512,-670,9.897
0.326726,0,0.0741298,-637,10.196
0.326726,0,0.0690397,-670,9.877
0.326726,0,0.0817645,-621,10.199
0.326726,0,0.0708375,-670,9.748
0.326726,0,0.0795049,-637,10.118
0.326726,0,0.0775632,-654,9.939
0.326726,0,0.0766579,-654,10.167
0.326726,0,0.0832874,-670,9.751
0.326726,0,0.0707385,-637,10.56
0.326726,0,0.0807952,-637,9.46
0.326726,0,0.0778679,-637,10.155
0.326726,0,0.0718361,-621,9.861
0.326726,0,0.0805469,-637,10.1
0.326726,0,0.0691787,-637,9.862
0.326726,0,0.0729929,-605,10.148
0.326726,0,0.0721388,-621,9.922
0.326726,0,0.0641873,-654,10
0.326726,0,0.0696877,-637,9.925
0.326726,0,0.0583206,-654,9.958
0.326726,0,0.0613414,-637,10.094
0.326726,0,0.0588228,-605,9.964
0.326726,0,0.048231,-637,10.176
0.326726,0,0.0554849,-637,9.817
0.326726,0,0.0424527,-637,9.997
0.326726,0,0.0499327,-654,10.282
0.325828,0,0.0451245,-637,9.729
0.324931,0,0.0372325,-637,10.017
0.324033,0,0.0472307,-637,9.95
0.32134,0,0.0353703,-637,9.979
0.319545,0,0.0474707,-621,9.986
0.315955,-0.897599,0.0386173,-637,10.007
0.313262,0,0.0367236,-654,10.011
0.309672,0,0.0340721,-670,9.98
0.303388,0,0.0212521,-525,10.27
0.303388,-0.897599,0.0384569,-621,9.874
0.2989,-0.897599,0.0319149,-621,12.456
0.292617,-0.897599,0.0347333,-637,7.591
0.281846,-0.897599,0.0249391,-509,10.347
0.274665,-0.897599,0.0104476,-444,9.898
0.266587,-0.897599,0.0163227,-509,12.16
0.264792,-0.897599,0.00757117,-460,7.545
0.249532,-0.897599,0.00371685,-428,10.119
0.238761,-1.7952,0.0137266,-396,9.809
0.236966,-0.897599,0.0032943,-428,10.599
0.217219,-0.897599,0.00703312,-396,9.465
0.215424,-0.897599,0.00241739,-235,9.871
0.196574,-0.897599,-0.000200313,-331,10.005
0.187598,-0.897599,-0.00211811,-331,10.227
0.178622,-0.897599,-0.0149501,-283,9.844
0.169646,-0.897599,-0.013058,-219,10.078
0.159773,-0.897599,-0.01418,-219,10.022
0.158875,-0.897599,-0.0188004,-202,9.821
0.149001,-0.897599,-0.00917947,-154,10.142
0.131049,-0.897599,-0.0197069,-186,10.167
0.122073,-0.897599,-0.00980073,-138,10.034
0.113097,-0.897599,-0.0197163,-170,9.962
0.1122,-0.897599,-0.018494,-9,9.832
0.105019,-0.897599,-0.0239368,-74,9.901
0.0978383,-0.897599,-0.0406945,-122,9.993
0.0906575,-0.897599,-0.0297035,-122,9.93
0.0834767,-0.897599,-0.0423485,7,10.176
0.0762959,-0.897599,-0.0420662,-57,9.812
0.0682175,-0.897599,-0.0351786,-57,10.403
0.0601391,-0.897599,-0.0457205,7,9.642
0.0529583,-0.897599,-0.0392039,7,10.206
0.0466751,0,-0.0443258,23,9.922
0.0394943,-0.897599,-0.0483669,39,9.973
0.0332112,-0.897599,-0.03932,88,9.924
0.0260304,-0.897599,-0.0542483,-25,10.005
0.0125664,-0.897599,-0.052094,152,10.202
0.0116688,-0.897599,-0.0550706,168,9.982
0.00448799,-0.897599,-0.0662219,104,9.933
-0.0017952,-0.897599,-0.0564245,136,10.016
-0.00807839,-0.897599,-0.0695784,88,9.845
-0.0143616,-0.897599,-0.0585522,152,10.176
-0.0206448,-0.897599,-0.0666112,184,9.8
-0.026928,-0.897599,-0.0600174,136,10.354
-0.0332112,0,-0.0640574,265,9.757
-0.0385968,0,-0.0787388,136,10.72
-0.0448799,0,-0.0578901,152,9.245
-0.0502655,-0.897599,-0.0607317,104,9.995
-0.0574463,-0.897599,-0.0649623,104,9.98
-0.0637295,-0.897599,-0.0615924,104,10.083
-0.0700127,0,-0.0676924,281,10.164
-0.0745007,0,-0.0691161,297,9.758
-0.0771935,0,-0.064625,265,9.96
-0.0780911,0,-0.0699361,168,10.092
-0.0798863,0,-0.0667125,200,10.043
-0.0816815,0,-0.0762295,233,10.143
-0.0852719,0,-0.0698107,233,9.864
-0.0852719,0,-0.0736436,200,9.956
-0.0906575,0,-0.0772161,184,10.11
-0.0933503,-0.897599,-0.0646319,200,9.993
-0.0933503,0,-0.0760252,200,9.921
-0.0969407,0,-0.0753676,200,10.095
-0.0987359,-0.897599,-0.0726915,329,9.864
-0.100531,0,-0.0735813,217,10.199
-0.102326,0,-0.0861024,249,9.832
-0.104121,0,-0.0877419,345,10.017
-0.106814,0,-0.0731539,233,9.918
-0.111302,0,-0.0814785,249,10.165
