q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.117585,0,-0.0459382,217,8.853
-0.117585,0,-0.0431858,233,4.999
-0.117585,0,-0.0461563,265,11.459
-0.117585,0,-0.0343335,120,9.879
-0.117585,0,-0.0411625,120,8.634
-0.117585,0,-0.0363022,233,9.945
-0.117585,0,-0.0329856,233,10.004
-0.117585,0,-0.0420748,136,10.277
-0.117585,0,-0.0350215,136,9.738
-0.117585,0,-0.0434549,136,10.071
-0.117585,0,-0.0411785,136,9.984
-0.117585,0,-0.0407766,233,10.124
-0.117585,0,-0.048144,265,10.004
-0.117585,0,-0.0375764,281,9.958
-0.117585,0,-0.0481037,136,9.881
-0.117585,0,-0.040566,120,10.011
-0.117585,0,-0.0394799,281,9.951
-0.117585,0,-0.0508043,281,10.007
-0.117585,0,-0.0422915,233,10.015
-0.117585,0,-0.0499715,281,9.975
-0.117585,0,-0.0487002,233,10.008
-0.117585,0,-0.0419772,136,10.039
-0.117585,0,-0.0513051,120,10.007
-0.117585,0,-0.0368297,281,9.93
-0.117585,0,-0.0453465,233,10.21
-0.117585,0,-0.0371215,281,9.873
-0.117585,0,-0.0269102,136,9.997
-0.117585,0,-0.032259,265,10.26
-0.117585,0,-0.0208579,265,9.695
-0.117585,0,-0.0284206,265,10.037
-0.116688,0,-0.0185495,120,10.042
-0.114893,0.897599,-0.0204189,217,9.863
-0.113097,0,-0.0237625,168,10.042
-0.105917,0,-0.0221928,168,9.963
-0.105917,0,-0.00168284,104,9.99
-0.101429,0.897599,-0.00806616,200,10.586
-0.0951455,0.897599,-0.00474588,152,9.568
-0.0879647,0.897599,-0.00656626,136,9.82
-0.0718079,0.897599,0.0136009,7,10.296
-0.0619343,0.897599,-0.0034005,-41,9.847
-0.0601391,0.897599,0.0113062,39,9.876
-0.0412895,1.7952,0.0022091,-25,10.074
-0.031416,0.897599,0.0081874,39,9.912
-0.0296208,0.897599,0.0230665,-57,10.077
-0.0197472,0.897599,0.0218921,-267,9.956
-0.00448799,0.897599,0.0215551,-90,10.126
-0.0035904,0.897599,0.0322978,-90,10.062
0.0035904,0.897599,0.0290823,-186,9.788
0.0116688,0.897599,0.0384132,-186,10.046
0.0197472,0.897599,0.0370366,-138,10.039
0.0287232,0.897599,0.0440319,-186,9.958
0.0466751,0.897599,0.045528,-154,9.934
0.0475727,1.7952,0.0383877,-219,10.147
