q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0996335,0,-0.0176594,104,11.091
-0.0987359,0,-0.0191422,168,9.095
-0.0987359,0,-0.0225616,168,10.152
-0.0987359,0,-0.0284275,217,10.032
-0.0978383,0,-0.0177935,233,9.29
-0.0978383,0,-0.0247884,233,10.251
-0.0978383,0.897599,-0.0197467,233,9.97
-0.0969407,0,-0.0144652,168,9.918
-0.0969407,0,-0.0180405,104,9.938
-0.0969407,0,-0.0128331,55,10.187
-0.0960431,0,-0.0216225,104,9.917
-0.0960431,0,-0.0208924,104,9.973
-0.0951455,0,-0.0165977,217,9.927
-0.0942479,0,-0.0276179,168,10.253
-0.0924527,0,-0.0167635,104,9.666
-0.0906575,0,-0.0220383,168,10.326
-0.0906575,0,-0.0181008,152,9.93
-0.0897599,0,-0.0123422,184,9.942
-0.0879647,0,-0.024327,168,9.848
-0.0861695,0,-0.0104439,152,10.186
-0.0834767,0,-0.0169813,136,9.927
-0.0807839,0,-0.013264,152,10.132
-0.0771935,0,-0.0116576,152,9.759
-0.0727055,0.897599,-0.00988095,152,10.205
-0.0673199,0,-0.00468587,39,9.758
-0.0610367,0.897599,-0.000413197,71,9.933
-0.0538559,0.897599,-0.00469224,7,10.078
-0.0385968,0.897599,0.0045335,168,9.961
-0.0305184,0.897599,0.0066318,-25,9.947
-0.02244,0.897599,0.0151851,-57,10.17
-0.0215424,0.897599,0.00647532,-90,9.931
-0.00718079,0.897599,0.0176996,-90,10.318
-0.00718079,0.897599,0.0230649,-106,9.692
0.000897599,0.897599,0.018302,-90,10.209
0.00807839,0.897599,0.0315606,-186,9.807
0.0143616,0.897599,0.0226953,-122,9.963
0.0278256,0.897599,0.0287868,-186,10.164
0.035904,0.897599,0.0240565,-202,10.012
0.0368016,0.897599,0.0280799,-219,10.368
0.0430847,0.897599,0.0376871,-235,9.45
0.0493679,0.897599,0.0295952,-251,9.983
0.0547535,0,0.0371071,-251,10.293
0.0592415,0,0.043333,-267,9.819
0.0628319,0,0.0228216,-315,10.097
0.0664223,0,0.0353316,-122,9.86
0.0700127,0,0.0290433,-219,9.947
0.0789887,0,0.0432073,-251,10.127
0.0789887,0,0.0317164,-283,9.977
0.0843743,0.897599,0.0413969,-170,13.487
0.0951455,0,0.0437831,-283,6.578
0.0978383,0,0.0366178,-251,9.909
0.105917,0,0.0551282,-380,10.397
0.105917,0,0.042703,-202,9.638
0.110405,0,0.0383691,-251,10.044
0.113995,0,0.0478666,-202,9.824
0.117585,0.897599,0.0413316,-347,10.052
0.120278,0,0.0480438,-331,9.958
0.123869,0.897599,0.0664722,-202,10.156
0.126561,0.897599,0.0478367,-412,9.815
0.131947,0,0.0649106,-315,10.158
0.131947,0.897599,0.0619077,-380,9.896
0.133742,0,0.0526849,-460,10.208
0.135537,0,0.068921,-364,9.723
0.137333,0,0.0505352,-444,10.239
0.139128,0.897599,0.0571163,-315,9.808
0.141821,0,0.0512838,-380,10.27
0.146309,0,0.0625984,-347,10.182
0.146309,0,0.0594607,-444,9.72
0.147206,0,0.046914,-331,9.795
0.149001,0,0.0625043,-331,10.09
0.149899,0,0.0552032,-380,9.934
0.151694,0,0.0584607,-380,10.184
0.153489,0,0.0613698,-347,9.945
0.155285,0,0.0533554,-347,10.585
0.157977,0,0.0610944,-347,9.408
0.158875,0,0.0529228,-315,9.98
0.16067,0,0.055443,-347,9.993
0.162465,0.897599,0.0589849,-347,10.127
0.163363,0,0.051295,-412,9.75
0.163363,0,0.0764914,-380,10.127
0.164261,0,0.0606458,-476,10.147
0.165158,0,0.0628767,-347,10.068
0.166056,0.897599,0.0718138,-364,9.666
0.167851,0,0.0539463,-347,10.095
0.170544,0,0.0742505,-380,9.926
0.173237,0,0.0566996,-476,10.034
0.175032,0.897599,0.0526763,-331,10.156
0.176827,0,0.0669235,-412,10.04
0.177725,0,0.0634024,-380,9.837
0.178622,0,0.066688,-509,10.079
0.17952,0,0.0568967,-412,9.871
0.180417,0,0.0641613,-444,10.013
0.181315,0,0.0675678,-396,10.058
0.18311,0,0.0564813,-347,10.101
0.184905,0,0.0672686,-380,9.965
0.186701,0.897599,0.0562297,-380,9.958
0.188496,0,0.0568921,-364,10.008
0.189393,0,0.074917,-380,9.975
0.189393,0,0.054389,-541,10.296
0.189393,0,0.0612381,-412,9.874
0.189393,0,0.06386,-380,9.885
0.189393,0,0.0640997,-396,10.033
0.190291,0,0.067475,-380,9.906
0.190291,0,0.0573748,-380,10.043
0.191189,0,0.0693744,-428,9.864
0.192086,0,0.0624392,-412,10.348
0.193881,0,0.0602551,-380,9.652
0.194779,0,0.0642363,-380,10.261
0.196574,0,0.0518375,-412,9.846
0.197472,0,0.0609346,-412,10.102
0.198369,0,0.0503966,-444,10.438
0.198369,0,0.0468374,-380,9.632
0.198369,0,0.0579129,-380,9.849
