q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0475727,0,-0.0133729,168,10.343
-0.0457775,0,-0.00393304,71,7.897
-0.0457775,0,-0.00934567,55,14.063
-0.0439823,0,-0.0102826,71,6.346
-0.0439823,0.897599,-0.00195256,71,9.484
-0.0421871,0,-0.0150562,55,9.951
-0.0412895,0,0.0040824,55,9.773
-0.0394943,0.897599,0.00406624,-25,10.414
-0.0385968,0,-0.00232574,39,9.738
-0.035904,0.897599,0.0177565,39,9.751
-0.0287232,0.897599,0.00691769,-57,10.123
-0.0215424,0.897599,0.0146627,136,9.939
-0.0143616,0.897599,0.0126331,-57,10.176
-0.013464,0.897599,0.0100947,-90,9.607
0,0.897599,0.0102373,-122,10.167
0,0.897599,0.00347889,-154,9.848
0.00628319,0.897599,0.016629,-90,10.068
0.0107712,0,0.0126421,-219,10.117
0.0143616,0.897599,0.0207013,-57,10.16
0.0170544,0.897599,0.0190947,-122,9.667
0.0215424,0,0.0200725,-25,10.064
0.0251328,0,0.038351,-122,10.061
0.0296208,0.897599,0.0284228,-170,10.009
0.0350064,0.897599,0.0217076,-25,9.947
0.0493679,0.897599,0.0421942,-90,10.201
0.0583439,0.897599,0.0310581,-219,9.869
0.0592415,0.897599,0.0436909,-251,9.981
0.0682175,0.897599,0.039173,-170,9.983
0.0780911,1.7952,0.0414128,-315,10.162
0.0879647,0.897599,0.0476036,-251,9.834
0.105019,0.897599,0.0472538,-267,10.199
0.105917,0.897599,0.0604676,-428,9.672
0.113995,0.897599,0.05013,-412,10.061
0.128357,0.897599,0.0544742,-444,9.91
0.135537,0,0.0629991,-380,10.422
0.136435,0.897599,0.0547642,-412,9.905
0.142718,0,0.069701,-396,10.048
0.149001,0.897599,0.0561318,-315,9.693
0.159773,0,0.0619278,-444,10.073
0.165158,0,0.0678836,-299,10.107
0.165158,0.897599,0.0721062,-476,9.87
0.170544,0,0.0664545,-347,9.978
0.17952,0.897599,0.0729911,-380,10.55
0.180417,0.897599,0.0641175,-525,9.425
0.184905,0.897599,0.0812543,-412,10.645
0.189393,0,0.0775492,-557,9.353
0.192086,0.897599,0.0809439,-573,10.101
0.194779,0.897599,0.0705571,-541,10.015
0.197472,0,0.082379,-492,9.898
0.200165,0,0.0928305,-541,10.035
0.204653,0.897599,0.0685513,-589,10.186
0.204653,0.897599,0.0825512,-460,10.003
0.210936,0,0.0893418,-444,10.122
0.210936,0,0.0960417,-621,9.565
0.213629,0.897599,0.0795171,-541,10.077
0.217219,0.897599,0.0695243,-525,10.093
0.221707,0,0.0907306,-412,10.266
0.22799,0,0.0838564,-637,9.933
0.22799,0,0.0685868,-573,9.741
0.230683,0,0.0812962,-476,10.045
0.233376,0,0.0715063,-476,10.098
0.238761,0,0.0816328,-541,10.084
0.238761,0.897599,0.0767034,-541,9.971
0.241454,0,0.0738593,-509,9.866
0.245044,0,0.0933957,-509,10.062
0.24684,0,0.0722202,-702,9.899
0.249532,0,0.0780142,-541,10.034
0.251328,0,0.0827227,-541,9.959
0.253123,0,0.0760472,-557,9.984
0.254918,0,0.0875222,-557,9.985
0.256713,0,0.0783178,-509,10.002
0.258508,0.897599,0.079701,-541,11.47
0.260304,0,0.0809757,-541,8.786
0.264792,0,0.0926869,-573,9.994
0.264792,0.897599,0.0908835,-654,9.855
0.266587,0,0.074971,-573,9.989
0.268382,0,0.0990743,-589,9.913
0.270177,0,0.0854292,-702,10.063
0.271972,0.897599,0.0819664,-573,10.055
0.273768,0.897599,0.0955851,-541,9.834
0.275563,0,0.0932481,-573,10.233
0.278256,0,0.104632,-702,9.792
0.280051,0.897599,0.0840209,-702,10.113
0.281846,0,0.0804902,-573,9.809
0.286334,0,0.106303,-573,10.582
0.286334,0,0.0808762,-686,9.505
0.288129,0,0.0911449,-605,10.165
0.289027,0.897599,0.0936343,-589,9.919
0.290822,0.897599,0.0882233,-557,10.06
0.292617,0,0.109776,-605,10.021
0.293515,0,0.0998366,-734,9.919
0.294412,0,0.0965558,-702,10.056
