q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0664223,0,-0.0360315,168,12.519
-0.0664223,0,-0.0360315,168,0.79
-0.0664223,0,-0.0300839,168,1.84
-0.0664223,0,-0.042171,71,10.386
-0.0664223,0,-0.0348917,71,10.808
-0.0664223,0,-0.0412453,168,9.172
-0.0664223,0,-0.0387378,71,9.58
-0.0664223,0,-0.0338597,71,10.123
-0.0664223,0,-0.0427851,168,10.006
-0.0664223,0,-0.0333012,71,9.977
-0.0664223,0,-0.0421538,71,10.013
-0.0664223,0,-0.0371242,71,10.153
-0.0664223,0,-0.033035,88,9.862
-0.0664223,0,-0.0387684,71,10.25
-0.0664223,0,-0.0268146,71,9.856
-0.0664223,0,-0.0370351,71,9.924
-0.0664223,0,-0.0306245,71,9.904
-0.0664223,0,-0.0272147,71,10.199
-0.0664223,0,-0.0337699,71,9.81
-0.0664223,0,-0.0206017,71,10.031
-0.0664223,0,-0.0291322,71,10.104
-0.0664223,0,-0.0194114,71,9.87
-0.0664223,0,-0.0147701,152,9.957
-0.0664223,0,-0.0182583,55,10.244
-0.0664223,0,-0.00846993,136,9.795
-0.0664223,0,-0.0195086,55,9.967
-0.0655247,0.897599,-0.00761399,71,10.392
-0.0646271,0,-0.00792306,71,9.669
-0.0628319,0,-0.00792827,136,9.979
-0.0619343,0,0.000691996,-25,9.894
-0.0610367,0,-0.0148,152,9.918
-0.0592415,0,-0.00514291,39,10.233
-0.0565487,0,-0.00639911,39,9.882
-0.0538559,0,-0.0120045,39,10.167
-0.0511631,0,-0.00195299,104,9.828
-0.0439823,0,-0.00855828,39,10.06
-0.0439823,0,-0.000767416,23,9.939
-0.0394943,0.897599,-0.0069829,104,10.161
-0.0341088,0.897599,-0.00906556,-9,9.997
-0.0287232,0.897599,-0.00435486,7,10.065
-0.0242352,0.897599,0.00495376,-90,9.833
-0.0206448,0,0.015441,-90,10.064
-0.0161568,0,0.014954,-154,9.847
-0.0125664,0,0.00162154,-154,10.159
-0.00538559,0.897599,0.0132592,-9,10.04
-0.00448799,0.897599,0.00712902,-25,10.018
0,0,0.0145875,-25,9.82
0.00448799,0,0.0203122,-122,10.155
0.00897599,0.897599,0.0308316,-154,9.943
0.0197472,0,0.0190879,-106,10.04
0.0197472,0,0.0202644,-57,9.927
0.0260304,0.897599,0.0314141,-235,9.981
0.031416,0.897599,0.0199062,-122,10.157
0.0376992,0.897599,0.0255417,-90,9.929
0.0430847,0.897599,0.0384178,-251,9.843
0.0484703,0.897599,0.0337402,-251,10.107
0.0520607,0,0.0399311,-251,9.87
0.0556511,0,0.0445563,-283,10.192
0.0619343,0,0.0271553,-251,9.837
0.0655247,0,0.0361543,-251,10.348
0.0655247,0.897599,0.0298976,-106,9.753
