q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0951455,0,-0.0247753,136,12.139
-0.0951455,0,-0.01708,136,4.154
-0.0951455,0,-0.0279137,200,9.432
-0.0951455,0,-0.0199409,136,9.993
-0.0951455,0,-0.0274081,136,9.872
-0.0951455,0,-0.0318501,136,9.884
-0.0951455,0,-0.0246955,200,9.899
-0.0951455,0,-0.0312551,168,10.054
-0.0951455,0,-0.0247623,71,9.878
-0.0951455,0,-0.0257925,168,10.111
-0.0951455,0,-0.0331407,200,9.888
-0.0951455,0,-0.0225093,200,9.999
-0.0951455,0,-0.0355522,88,10.004
-0.0951455,0,-0.0249918,168,9.943
-0.0951455,0,-0.0248351,152,9.98
-0.0951455,0,-0.0273646,136,10.244
-0.0951455,0,-0.017719,136,10.001
-0.0951455,0,-0.0275231,136,9.796
-0.0951455,0,-0.0205376,152,10.287
-0.0951455,0,-0.0250573,71,9.72
-0.0942479,0,-0.0264473,217,10.593
-0.0933503,0.897599,-0.0171991,88,9.554
-0.0924527,0,-0.0263601,88,9.763
-0.0924527,0,-0.0106777,136,10.514
-0.0915551,0,-0.0177722,7,9.688
-0.0915551,0,-0.0188069,136,10.305
-0.0906575,0.897599,-0.00801456,104,9.628
-0.0888623,0,-0.0168668,136,9.897
-0.0861695,0,-0.00360983,136,9.983
-0.0834767,0.897599,-0.0041629,23,10.311
-0.0753983,0.897599,-0.00394132,136,9.61
-0.0753983,0,0.00282617,136,10.232
-0.0700127,0,0.00539873,7,10.351
-0.0610367,0.897599,0.00245006,-25,9.697
-0.0610367,0.897599,-0.0159107,23,9.891
-0.0556511,0.897599,0.00409559,23,10.222
-0.0493679,0,0.00511921,-57,9.877
-0.0394943,0.897599,0.00246013,-57,9.814
-0.0394943,0,0.0123939,-41,9.986
-0.026928,0.897599,0.0129415,7,10.101
-0.0197472,0.897599,0.00790338,-90,9.909
-0.0188496,0.897599,0.0244621,-25,10.025
-0.0107712,0.897599,0.0178107,-170,9.972
-0.0026928,0.897599,0.0351225,-170,10.129
0.00628319,0.897599,0.0299518,-90,9.963
0.0161568,0.897599,0.0217644,-138,10.038
0.0260304,0.897599,0.0344074,-154,9.956
0.0439823,0.897599,0.0228732,-186,10.135
0.0448799,0.897599,0.0352757,-219,9.784
0.0529583,0.897599,0.0343948,-219,10.003
0.0601391,0,0.0442905,-283,10.016
0.0664223,0.897599,0.0404959,-283,9.957
