q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.199267,0,-0.0460295,345,13.558
-0.199267,0,-0.0441373,362,4.187
-0.198369,0,-0.0521896,345,15.343
-0.198369,0,-0.0454632,345,4.67
-0.198369,0,-0.0458749,362,10.016
-0.198369,0,-0.0545718,394,10.268
-0.198369,0,-0.0464025,362,9.673
-0.198369,0,-0.0491652,345,10.11
-0.198369,0,-0.050827,410,9.894
-0.198369,0,-0.0386285,329,10.013
-0.197472,0,-0.047559,362,10.106
-0.194779,0,-0.0401529,394,10.232
-0.194779,0,-0.0434864,378,10.332
-0.192984,0.897599,-0.0445926,410,9.89
-0.189393,0.897599,-0.0363928,329,9.526
-0.185803,0.897599,-0.0385839,362,9.935
-0.182213,0,-0.0242201,200,9.902
-0.174134,0.897599,-0.0317695,217,10.103
-0.174134,0.897599,-0.0334071,233,9.884
-0.161568,0.897599,-0.0113563,378,10.074
-0.16067,0.897599,-0.0211656,200,10.05
-0.145411,0.897599,-0.0126657,200,10.076
-0.143616,0.897599,-0.00860314,168,9.923
-0.124766,1.7952,-0.00677398,168,9.936
-0.122073,1.7952,-0.0129664,120,10.116
-0.109507,1.7952,-0.0129664,104,9.817
-0.0834767,0.897599,-0.0129664,39,10.18
-0.0807839,1.7952,-0.0129664,-57,9.946
-0.0673199,0.897599,-0.00854367,-90,10.036
-0.0547535,1.7952,-0.00736844,-74,9.86
-0.0439823,0.897599,0.00822764,-154,10.059
-0.0260304,0.897599,0.0246802,-90,10.068
-0.0242352,0.897599,0.0246102,-154,9.861
-0.0161568,0.897599,0.0213777,-90,10.072
-0.00628319,0.897599,0.0413381,-186,10.155
0.0026928,0.897599,0.0260595,-186,9.8
0.013464,0.897599,0.028224,-138,10.118
0.0332112,0.897599,0.0260625,-154,9.934
0.0350064,1.7952,0.0282774,-283,10.283
0.0457775,0.897599,0.0382347,-235,9.551
0.0601391,0.897599,0.0390725,-251,10.3
0.0610367,0,0.0486469,-396,9.933
0.0664223,0.897599,0.0417694,-299,10.056
0.0709103,0.897599,0.057877,-315,9.803
0.0762959,0.897599,0.0549849,-186,10.113
0.0816815,0,0.0529522,-315,9.965
0.0870671,0,0.0602838,-347,9.976
0.0924527,0.897599,0.0470142,-380,10.058
0.104121,0.897599,0.0456509,-283,10.395
0.105019,0.897599,0.0624252,-235,9.552
0.111302,0,0.0547443,-396,9.894
0.116688,0,0.0649058,-444,10.221
0.121176,0,0.0603865,-444,9.94
0.126561,0.897599,0.0611545,-396,9.84
0.136435,0.897599,0.0612797,-331,10.252
0.136435,0.897599,0.0637785,-347,11.275
0.146309,0,0.0777362,-476,8.7
0.146309,0,0.0671597,-476,10.011
0.154387,0,0.0619742,-492,9.926
0.154387,0,0.0644889,-428,9.804
0.158875,0.897599,0.0596571,-380,10.245
0.162465,0,0.0650968,-428,9.87
0.166056,0,0.0697991,-412,9.972
0.167851,0,0.0633609,-509,10.059
0.169646,0,0.0717337,-412,10.187
0.171441,0,0.0663967,-476,9.768
0.173237,0,0.0708245,-444,9.984
0.175929,0,0.0656897,-412,10.033
0.177725,0.897599,0.0682276,-444,9.974
0.180417,0.897599,0.0720553,-460,10.155
0.18311,0,0.0714857,-412,9.978
0.185803,0,0.0829186,-573,10.291
0.186701,0,0.0662865,-573,9.791
0.186701,0,0.0678559,-476,9.968
0.187598,0,0.0775128,-444,9.978
0.187598,0,0.0683624,-476,9.91
0.188496,0.897599,0.0790823,-444,9.866
0.189393,0,0.0751793,-476,10.094
0.191189,0,0.08193,-444,9.964
0.194779,0,0.0792032,-509,10.51
0.194779,0,0.0611879,-444,9.554
0.197472,0.897599,0.0740421,-428,10.381
0.199267,0,0.0660212,-444,9.558
0.201062,0,0.0731424,-476,10.099
0.20196,0,0.0745858,-573,10.228
0.20196,0,0.0642037,-444,9.859
0.20196,0,0.078099,-444,9.951
