q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.170544,0,0.00942427,334,11.268
-0.170544,0,-0.0400256,253,2.994
-0.170544,0,-0.00531978,414,11.031
-0.170544,0,-0.0899732,414,9.527
-0.170544,0,0.00888424,366,9.428
-0.170544,0,-0.0594798,414,9.609
-0.170544,0,-0.057869,414,10.126
-0.170544,0,-0.00155036,366,9.887
-0.170544,0,-0.108061,414,10.188
-0.170544,0,0.00725715,253,10.006
-0.170544,0,-0.0674611,414,9.786
-0.170544,0,-0.0346597,253,10.107
-0.170544,0,-0.0186644,366,10.121
-0.170544,0,-0.0947196,398,9.854
-0.170544,0,0.0267235,253,10.018
-0.170544,0,-0.0649046,253,9.881
-0.170544,0,-0.0303735,414,10.69
-0.170544,0,-0.00692462,253,9.481
-0.170544,0,-0.101297,414,9.848
-0.170544,0,0.0124085,414,10.023
-0.170544,0,-0.0604255,366,10.005
-0.170544,0,-0.0264352,350,10.044
-0.170544,0,0.00763427,414,9.905
-0.169646,0,-0.097569,334,9.986
-0.169646,0,0.018244,366,10.178
-0.168749,0,-0.0635375,334,9.879
-0.166953,0.897599,-0.00222089,334,9.943
-0.165158,0,0.0188949,334,10.095
-0.161568,0.897599,0.0260248,350,9.912
-0.151694,0.897599,-0.0252005,205,10.026
-0.151694,0.897599,-0.0584424,366,10.132
-0.143616,0.897599,0.0373324,237,9.835
-0.13464,0.897599,-0.0137029,205,10.004
-0.122073,1.7952,-0.0137029,173,10.038
-0.107712,1.7952,0.0241386,108,10.307
-0.0897599,1.7952,0.0152459,140,9.796
-0.0709103,1.7952,0.0848954,60,9.841
-0.0305184,1.7952,0.0848954,-21,10.105
-0.0278256,1.7952,-0.0233839,-21,10.135
0.0161568,2.6928,-0.0233839,-198,10.005
0.0394943,2.6928,-0.0141857,-262,9.911
0.0619343,1.7952,-0.0151833,-246,9.949
0.0646271,1.7952,0.0791329,-456,9.91
0.0969407,1.7952,0.0182286,-488,10.074
0.111302,0.897599,0.0182286,-488,10.178
0.122971,0.897599,0.0182286,-423,9.701
0.133742,0.897599,0.137415,-569,10.413
0.136435,0.897599,0.0214085,-472,9.656
0.154387,0.897599,0.0444861,-504,10.245
0.166056,0.897599,0.0362508,-569,9.763
0.177725,0.897599,0.0561806,-536,10.253
0.189393,1.7952,0.138631,-569,10.204
0.192086,1.7952,0.138631,-633,9.545
0.213629,0.897599,0.0512088,-633,10.622
0.2244,0.897599,0.153442,-794,9.554
0.226195,0.897599,0.044626,-762,9.792
0.243249,0.897599,0.171689,-649,10.236
0.244147,0.897599,0.15293,-762,9.696
0.259406,0.897599,0.07167,-697,10.16
0.260304,0.897599,0.170575,-762,10.085
0.27287,0,0.0640768,-778,10.111
0.279153,0,0.162821,-762,9.765
0.279153,0.897599,0.115771,-810,10.166
0.285436,0.897599,0.134828,-746,9.817
0.29172,0.897599,0.184464,-665,9.975
0.298003,0.897599,0.136334,-794,10.053
0.302491,0.897599,0.133809,-859,9.915
0.305184,0,0.17207,-826,10.052
0.307876,0,0.0681236,-826,10.058
0.309672,0.897599,0.184753,-826,9.977
0.311467,0.897599,0.078628,-730,10.074
0.31416,0.897599,0.156357,-681,9.83
0.31775,0.897599,0.115906,-859,11.785
0.322238,0.897599,0.149705,-826,8.421
0.326726,0.897599,0.0743626,-794,9.938
0.334804,0,0.0850029,-859,9.957
0.334804,0.897599,0.137158,-875,9.968
0.338395,0,0.101698,-859,9.964
0.341985,0,0.0733644,-762,10.257
0.344678,0,0.165834,-891,9.835
0.345576,0,0.0561788,-762,10.406
0.346473,0,0.0862605,-794,9.484
0.346473,0,0.134599,-762,10.163
0.346473,0,0.0400979,-794,10.083
0.346473,0,0.136843,-810,10.003
0.346473,0,0.0566361,-810,9.818
0.346473,0,0.0786571,-762,10.197
0.346473,0,0.127522,-762,9.812
0.346473,0,0.0229003,-778,9.993
0.346473,0,0.141999,-762,10.191
0.346473,0,0.0541056,-762,9.899
0.346473,0,0.0893773,-762,9.915
0.346473,0,0.126359,-778,10.19
0.346473,0,0.0356539,-762,9.937
0.346473,0,0.134061,-762,9.88
0.346473,0,0.047126,-778,10.052
0.346473,0,0.0935559,-746,9.945
0.346473,0,0.126147,-730,9.991
0.346473,0,0.0273838,-730,10.129
0.346473,0,0.13486,-762,9.954
0.346473,0,0.0365343,-714,9.929
0.346473,0,0.0910828,-714,10.001
0.346473,0,0.102902,-778,10.212
0.346473,0,0.0200692,-730,9.77
0.346473,0,0.130847,-778,10.222
0.346473,0,0.0501543,-746,9.783
0.346473,0,0.0884063,-730,10.042
0.346473,0,0.100747,-762,10.265
0.346473,0,0.0270881,-746,9.832
0.346473,0,0.132239,-762,9.919
0.346473,0,0.0384887,-746,10.033
0.346473,0,0.0883107,-762,9.969
0.346473,0,0.118625,-730,10.168
0.346473,0,0.0295074,-778,9.871
0.346473,0,0.129112,-730,9.923
0.346473,0,0.0215029,-762,10.403
0.346473,0,0.0797413,-746,9.684
0.346473,0,0.116581,-714,10.571
0.346473,0,0.028368,-730,9.427
0.346473,0,0.126838,-730,9.885
0.346473,0,0.0406379,-697,10.121
0.346473,0,0.0855483,-697,9.886
0.346473,0,0.114991,-746,10.104
0.346473,0,0.0133523,-730,9.901
0.346473,0,0.126123,-730,10.129
0.346473,0,0.0365412,-730,9.996
0.346473,0,0.08828,-778,9.997
0.346473,0,0.11915,-697,9.88
0.346473,0,0.0290752,-730,10.049
0.346473,0,0.140696,-730,10.076
0.346473,0,0.036621,-762,9.853
0.346473,0,0.0932569,-697,10.18
0.346473,0,0.121824,-697,9.93
0.346473,0,0.0146861,-697,9.911
0.346473,0,0.127293,-697,10.051
0.346473,0,0.0492649,-730,9.933
0.346473,0,0.0900766,-730,10.088
0.346473,0,0.119439,-746,9.973
0.346473,0,0.0327852,-762,10.159
0.346473,0,0.135045,-730,9.797
0.346473,0,0.0557063,-730,10.074
0.346473,0,0.0832232,-697,9.961
0.346473,0,0.116775,-730,10.176
0.346473,0,0.0268147,-778,9.858
0.346473,0,0.145152,-762,10.298
0.346473,0,0.0321503,-730,9.954
0.346473,0,0.0782324,-730,9.721
0.346473,0,0.12916,-697,10.121
0.346473,0,0.0503313,-730,9.959
0.346473,0,0.143523,-697,9.924
0.346473,0,0.0435066,-730,10.068
0.346473,0,0.0993301,-697,9.929
0.346473,0,0.128321,-697,10.375
0.346473,0,0.0321322,-730,9.578
0.346473,0,0.138642,-730,10.615
0.346473,0,0.0405004,-697,9.396
0.346473,0,0.0858156,-697,9.999
0.346473,0,0.133461,-697,10.088
0.346473,0,0.0366911,-697,10.014
0.346473,0,0.139763,-697,9.892
0.346473,0,0.0462373,-697,10.179
0.346473,0,0.10198,-714,9.869
0.346473,0,0.128285,-730,10.099
0.346473,0,0.0298535,-730,9.856
0.346473,0,0.137461,-714,10.284
0.346473,0,0.056183,-746,9.732
0.346473,0,0.0925052,-730,10.124
0.346473,0,0.12065,-697,9.902
0.346473,0,0.0306709,-681,9.987
0.346473,0,0.140922,-697,9.963
0.346473,0,0.0399276,-681,10.152
0.346473,0,0.114738,-730,9.926
0.346473,0,0.1303,-665,10.148
0.346473,0,0.041792,-714,10.016
0.346473,0,0.151361,-697,10.226
0.346473,0,0.0529506,-681,9.555
0.346473,0,0.0775895,-730,10.094
0.346473,0,0.100685,-665,9.986
0.346473,0,0.0392401,-681,10.098
0.346473,0,0.138945,-714,9.797
0.346473,0,0.0318983,-697,10.07
0.346473,0,0.106297,-730,9.997
0.346473,0,0.127737,-665,10.002
0.346473,0,0.0371061,-697,10.012
0.346473,0,0.141881,-665,9.927
0.346473,0,0.0302662,-665,10.07
0.346473,0,0.087706,-697,9.938
0.346473,0,0.130254,-697,10.004
0.346473,0,0.0396935,-697,10.123
0.346473,0,0.138534,-697,10.297
0.346473,0,0.034298,-665,9.89
0.346473,0,0.0874427,-697,9.666
0.346473,0,0.124961,-665,10.045
0.346473,0,0.0371407,-633,9.966
0.346473,0,0.13893,-633,10.035
0.346473,0,0.0526551,-714,9.972
0.346473,0,0.0878621,-697,10.02
0.346473,0,0.128147,-681,9.997
0.346473,0,0.0441348,-697,10.345
0.346473,0,0.137258,-697,9.73
0.346473,0,0.0294925,-633,10.003
0.346473,0,0.105463,-633,10.08
0.346473,0,0.0965105,-714,10.019
0.346473,0,0.0282581,-730,9.785
0.346473,0,0.137982,-697,10.042
0.346473,0,0.0252922,-665,10.098
0.346473,0,0.0887184,-697,9.898
0.346473,0,0.114364,-714,9.983
0.346473,0,0.0319147,-697,10.019
0.346473,0,0.131156,-746,9.983
0.346473,0,0.0321467,-633,10.179
0.346473,0,0.080697,-714,9.805
0.346473,0,0.115769,-665,10.106
0.346473,0,0.0261899,-714,9.906
0.346473,0,0.136326,-697,10.161
0.346473,0,0.0281889,-665,9.844
0.346473,0,0.0755505,-714,10.174
0.346473,0,0.0912602,-714,9.807
0.346473,-0.897599,0.0214975,-649,10.249
0.345576,0,0.107842,-649,9.731
0.345576,0,-0.0136125,-697,10.065
0.344678,-0.897599,0.095861,-569,9.895
0.342883,-0.897599,0.0666017,-697,10.164
0.339292,-0.897599,0.102536,-714,9.961
0.334804,0,0.0162472,-569,10.12
0.329419,0,-0.0294651,-552,9.722
0.32134,-1.7952,0.079502,-569,10.046
0.310569,-1.7952,0.0307529,-665,10.159
0.296208,-1.7952,0.078876,-633,9.868
0.280948,-1.7952,0.0557823,-440,10.075
0.264792,-1.7952,-0.0540116,-343,9.984
0.233376,-1.7952,0.0436237,-343,9.989
0.215424,-1.7952,-0.0196541,-262,10.197
0.196574,-1.7952,-0.0658612,-246,9.834
0.176827,-1.7952,0.035252,-166,10.154
0.173237,-1.7952,0.00315502,-182,9.822
0.153489,-2.6928,-0.0192141,-117,9.919
0.11579,-1.7952,-0.0352815,-37,10.035
0.113097,-1.7952,0.0078498,-53,9.966
0.0753983,-2.6928,-0.0605971,92,9.924
0.0556511,-1.7952,-0.102736,108,10.253
0.0376992,-1.7952,0.00597574,44,9.891
0.02244,-0.897599,-0.128507,334,9.966
0.0206448,-1.7952,-0.128507,189,9.932
0.00628319,-0.897599,-0.021168,286,9.999
-0.00538559,-0.897599,-0.0197973,157,10.179
-0.0161568,-0.897599,-0.0254094,302,9.854
-0.0376992,-0.897599,-0.0952249,286,9.922
-0.0502655,-0.897599,-0.102659,237,10.132
-0.0520607,-0.897599,-0.102659,253,9.973
-0.0655247,-0.897599,-0.0559962,286,9.902
-0.0834767,-1.7952,-0.0559962,269,10.026
-0.101429,-1.7952,-0.155019,334,10.254
-0.104121,0,-0.0187824,382,9.806
-0.1122,-0.897599,-0.0567147,511,10.029
-0.117585,0,-0.138702,592,9.983
-0.121176,0,-0.0783034,366,10.238
-0.122971,0,-0.0688679,463,9.725
-0.123869,-0.897599,-0.134857,366,10.268
-0.124766,0,-0.0395496,414,9.77
-0.124766,0,-0.138768,350,10.003
-0.124766,0,-0.0717182,527,10.722
-0.124766,0,-0.109584,302,9.249
-0.125664,0,-0.132481,302,10.184
-0.126561,0,-0.0455254,447,9.965
-0.129254,0,-0.145443,334,10.006
-0.131947,-0.897599,-0.0466387,398,10.019
-0.13464,-0.897599,-0.105708,253,9.779
-0.139128,-0.897599,-0.134164,253,10.119
-0.142718,0,-0.0548814,479,9.922
-0.147206,0,-0.16852,431,10.359
-0.147206,-0.897599,-0.0619945,463,9.661
-0.149001,0,-0.141259,334,10.298
