q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.129254,0,-0.0711566,286,16.464
-0.129254,0,0.0210979,286,3.176
-0.129254,0,-0.0881933,157,13.351
-0.129254,0,0.0112593,286,7.797
-0.129254,0,-0.029839,173,8.698
-0.129254,0,-0.0948543,157,10.046
-0.129254,0,0.0171942,157,10.15
-0.129254,0,-0.0872637,302,9.955
-0.129254,0,-0.0274159,157,10.011
-0.129254,0,-0.00379024,286,9.973
-0.129254,0,-0.0905111,173,9.949
-0.129254,0,0.00680785,157,10.076
-0.129254,0,-0.0981465,157,9.924
-0.129254,0,-0.0314041,286,10.076
-0.129254,0,-0.00334094,286,9.936
-0.129254,0,-0.0911593,286,9.997
-0.129254,0,0.0147636,237,10.033
-0.129254,0,-0.0947528,157,9.989
-0.129254,0,-0.0364515,173,9.914
-0.129254,0,-0.0145102,286,10.321
-0.129254,0,-0.0802162,173,10.062
-0.129254,0,0.0166292,157,9.713
-0.129254,0,-0.0843833,318,9.908
-0.129254,0,-0.0207434,286,10.003
-0.129254,0,0.000572355,173,10.043
-0.129254,0,-0.062948,173,9.986
-0.127459,0,0.0545271,173,9.949
-0.120278,0.897599,-0.0595918,205,10.114
-0.119381,1.7952,0.0281194,205,9.859
-0.100531,0.897599,-0.0109825,237,10.194
-0.0978383,1.7952,0.0719063,92,9.812
-0.0825791,1.7952,0.0816528,60,9.991
-0.0430847,2.6928,0.0816528,44,10.209
-0.0394943,2.6928,0.0776442,-150,9.821
-0.0152592,1.7952,0.0523531,-53,9.989
0.0107712,2.6928,0.0134774,-311,9.998
0.0574463,1.7952,0.0873844,-343,10.329
0.0798863,2.6928,0.0889276,-246,9.711
0.0843743,1.7952,0.074897,-423,10.464
0.114893,1.7952,-0.00785291,-456,9.648
0.118483,0.897599,0.00492046,-569,9.852
0.128357,0.897599,0.120644,-488,10.102
0.13464,0,0.00631074,-601,10.053
0.136435,0,0.0615449,-472,9.879
0.136435,0,0.0721231,-504,10.109
0.136435,0,-0.000535703,-423,10.059
0.136435,0,0.111187,-407,9.901
0.136435,0,0.00330146,-407,9.992
0.136435,0,0.0665005,-375,10.042
0.136435,0,0.0738873,-375,10.04
0.136435,0,0.0116238,-391,9.878
0.136435,0,0.123005,-343,10.1
0.136435,0,0.0098681,-375,9.882
0.136435,0,0.0720199,-375,10.069
0.136435,0,0.106068,-359,9.913
0.137333,0,0.0289344,-375,10.104
0.13823,0,0.118402,-375,9.835
0.140025,0.897599,0.0110675,-407,10.076
0.144513,0,0.0787599,-375,10.155
0.144513,0,0.0768756,-359,10.074
0.146309,0.897599,0.0204773,-456,9.706
0.148104,0,0.12078,-375,10.133
0.149001,0,0.0170574,-343,10.114
0.149001,0,0.0829467,-488,10.167
0.149001,0,0.108493,-327,9.654
0.149001,0,0.0167753,-375,10.036
0.149899,0,0.119864,-343,9.897
0.150797,0,0.0166201,-375,10.251
0.152592,0,0.065806,-375,9.723
0.155285,0,0.0949236,-343,10.009
0.16067,0.897599,0.0529372,-375,10.141
0.16067,0,0.127124,-375,10.143
0.164261,0,0.0231957,-407,9.809
0.166056,0,0.106261,-536,10.137
0.168749,0.897599,0.0558606,-343,9.721
0.170544,0.897599,0.0186209,-391,10.555
0.172339,0,0.122129,-407,9.54
0.173237,0,0.00613473,-520,10.39
0.173237,0,0.0731552,-488,10.018
0.173237,0,0.0947986,-407,9.774
0.173237,0,0.0100392,-391,9.759
0.173237,0,0.119305,-407,10.183
