q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0762959,0,0.0283331,108,11.361
-0.0762959,0,0.0125162,108,6.771
-0.0762959,0,-0.0480156,108,12.436
-0.0762959,0,-0.0702649,205,7.847
-0.0762959,0,0.0375758,108,9.706
-0.0762959,0,-0.054921,173,9.942
-0.0753983,0.897599,9.09616e-05,140,10.142
-0.0753983,0,0.0258602,108,9.955
-0.0753983,0,-0.0648925,92,9.911
-0.0753983,0,0.0395057,44,10.023
-0.0753983,0,-0.0657656,92,9.921
-0.0753983,0,-0.0275806,205,10.005
-0.0753983,0,0.0244749,108,9.991
-0.0753983,0,-0.0749803,108,10.335
-0.0753983,0,0.0407485,108,9.827
-0.0753983,0,-0.0703772,92,10.222
-0.0745007,0,-0.0127231,92,9.703
-0.0745007,0,0.031518,92,10.074
-0.0736031,0,-0.0711356,221,9.83
-0.0736031,0,0.0403752,92,10.12
-0.0736031,0,-0.0604573,108,10.298
-0.0727055,0,0.0133673,173,9.916
-0.0718079,0,0.0415093,92,9.759
-0.0700127,0.897599,-0.0391847,108,10.139
-0.0673199,0.897599,0.0580692,205,9.832
-0.0637295,0.897599,-0.0178861,221,10
-0.0583439,0.897599,0.0359313,12,9.927
-0.0511631,0.897599,0.0333478,76,10.294
-0.031416,0.897599,0.071692,92,9.707
-0.0170544,1.7952,0.0429147,-21,10.235
-0.0143616,1.7952,-0.0247782,-69,10.192
0.0170544,1.7952,0.0713816,-69,9.999
0.035904,1.7952,0.0507604,-214,10.358
0.0547535,1.7952,-0.00340388,-214,9.49
0.0574463,1.7952,0.103674,-359,9.674
0.0736031,1.7952,-0.00325799,-295,10.362
0.0987359,0.897599,0.0156713,-407,13.032
0.1122,0.897599,0.0309653,-391,7.308
0.116688,0.897599,0.0489104,-456,9.227
0.122073,0,0.113122,-295,10.559
0.128357,0.897599,0.0341471,-456,9.564
0.132845,0,0.108053,-407,10.404
0.137333,0.897599,0.0903677,-343,9.616
0.140025,0.897599,0.0345787,-407,10.185
0.142718,0.897599,0.124865,-343,9.774
0.146309,0.897599,0.0518682,-456,10.352
0.149899,0.897599,0.102038,-456,9.601
0.153489,0,0.113343,-440,10.398
0.162465,0,0.144449,-472,9.537
0.162465,0.897599,0.120139,-504,10.398
0.169646,0.897599,0.0200381,-423,9.687
0.177725,0.897599,0.135049,-343,10.219
0.185803,0.897599,0.129895,-504,9.923
0.195677,0.897599,0.0408957,-569,10.104
0.202857,0.897599,0.140091,-520,9.711
0.209141,0.897599,0.0283867,-569,10.433
0.215424,0.897599,0.0810457,-585,9.706
0.219912,0,0.103729,-585,10.078
0.223502,0.897599,0.0539639,-585,9.943
0.225297,0.897599,0.14202,-633,10.208
0.227093,0,0.0673337,-488,9.761
0.22799,0,0.0941568,-633,10.214
0.22799,0,0.120155,-617,9.75
0.228888,0,0.0253681,-504,10.576
0.228888,0,0.141642,-536,9.645
0.228888,0,0.0350321,-504,10.583
0.228888,0,0.0747202,-504,9.215
0.228888,0,0.0965737,-504,10.312
0.228888,0,0.0056207,-536,9.674
0.228888,0,0.101105,-504,10.146
0.228888,0,-0.00652948,-504,10.179
0.228888,0,0.0358413,-472,9.793
0.228888,0,0.0820049,-536,9.934
0.228888,0,-0.0208586,-536,10.196
0.228888,0,0.0893385,-504,9.792
0.228888,0,-9.09891e-05,-456,10.075
0.228888,0,0.0497817,-536,9.899
0.228888,0,0.0734725,-504,10.243
0.227093,-0.897599,-0.0236004,-472,9.808
0.226195,0,0.0881849,-504,10.019
0.2244,0,-0.0324331,-472,10.343
0.222605,0,0.0519645,-456,10.362
0.221707,-0.897599,0.0546423,-520,9.25
0.219912,0,-0.0225982,-504,10.048
0.216321,0,0.0819335,-472,10.007
0.216321,0,-0.018871,-311,9.999
0.215424,-0.897599,0.0550086,-472,10.028
0.213629,0,0.0541569,-488,9.973
0.212731,0,-0.0256975,-456,10.094
0.211833,0,0.079191,-343,10.076
0.211833,0,0.00996704,-488,9.715
0.211833,0,0.0180014,-423,10.252
0.211833,0,0.010999,-440,10.16
0.210936,0,-0.0179141,-488,9.956
0.210936,0,0.0855648,-456,9.665
0.210936,0,-0.0129782,-423,10.312
0.210936,0,0.0574971,-472,9.715
0.210936,0,0.0815066,-440,10.172
0.210936,0,-0.00524673,-423,10.014
0.210936,0,0.0902732,-504,10.048
0.210936,0,-0.00854212,-440,10.246
0.210936,0,0.0336665,-423,9.633
0.210936,0,0.0885734,-440,9.849
0.210936,0,-0.00315153,-440,10.236
0.210936,0,0.0952931,-423,9.706
0.210936,0,-0.00437495,-440,10.412
0.210936,0,0.0628331,-440,9.838
0.210936,0,0.0863869,-423,10.033
0.210936,0,-0.00581248,-391,9.831
0.210936,0,0.0959447,-440,10.195
0.210936,0,0.00126244,-423,9.743
0.210936,0,0.0431575,-440,10.115
0.210936,0,0.0827848,-472,9.902
0.210936,0,-0.0171197,-520,10.169
0.210936,0,0.0954119,-472,9.83
0.210936,0,0.00754208,-472,10.125
0.210936,0,0.0591619,-440,10.035
0.210936,0,0.0663819,-504,10.325
0.210936,0,-0.00387411,-504,9.577
0.210936,0,0.095332,-472,10.214
