q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.156182,-0.897599,-0.133703,124,10.987
-0.156182,-0.897599,-0.133703,189,3.121
-0.156182,-0.897599,-0.133703,108,10.336
-0.156182,-0.897599,-0.133703,124,9.581
-0.156182,-0.897599,-0.133703,253,10.257
-0.156182,-0.897599,-0.133703,124,9.955
-0.156182,-0.897599,-0.133703,124,10.001
-0.156182,-0.897599,-0.133703,124,9.976
-0.156182,-0.897599,-0.133703,253,10.026
-0.156182,-0.897599,-0.133703,253,9.997
-0.156182,-0.897599,-0.133703,124,10.003
-0.156182,-0.897599,-0.133703,124,9.999
-0.156182,-0.897599,-0.133703,237,10.151
-0.156182,-0.897599,-0.133703,253,9.557
-0.156182,-0.897599,-0.133703,108,10.025
-0.156182,-0.897599,-0.133703,253,10.243
-0.156182,-0.897599,-0.133703,124,10.024
-0.156182,-0.897599,-0.133703,253,9.975
-0.156182,-0.897599,-0.133703,286,10.025
-0.156182,-0.897599,-0.133703,237,9.756
-0.156182,-0.897599,-0.133703,124,10.245
-0.156182,-0.897599,-0.133703,124,10.123
-0.156182,-0.897599,-0.133703,237,9.875
-0.156182,-0.897599,-0.133703,237,10.496
-0.156182,-0.897599,-0.133703,124,9.504
-0.156182,-0.897599,-0.133703,253,9.999
-0.156182,-0.897599,-0.133703,237,10.102
-0.156182,-0.897599,-0.133703,124,9.875
-0.156182,-0.897599,-0.133703,253,10.024
-0.156182,-0.897599,-0.133703,173,9.999
-0.156182,-0.897599,-0.133703,157,10.093
-0.155285,0,-0.133703,253,9.545
-0.149899,0,-0.133703,108,10.291
-0.149899,0.897599,-0.133703,189,10.157
-0.135537,0.897599,-0.133703,124,10.159
-0.133742,1.7952,-0.133703,92,9.423
-0.122971,0.897599,-0.133703,-85,10.088
-0.107712,1.7952,-0.133703,-85,9.88
-0.0753983,1.7952,-0.133703,-182,10.437
-0.0556511,2.6928,-0.133703,-133,10.041
-0.035904,2.6928,-0.133703,-278,10.03
-0.0170544,1.7952,-0.133703,-375,9.963
-0.013464,1.7952,-0.133703,-649,9.602
0.0026928,1.7952,-0.133703,-601,9.912
0.017952,1.7952,-0.133703,-536,10.095
0.0332112,1.7952,-0.133703,-569,9.916
0.0475727,0.897599,-0.133703,-569,10.117
0.0727055,1.7952,-0.133703,-665,9.992
0.0736031,1.7952,-0.133703,-633,10
0.0870671,1.7952,-0.133703,-601,9.9
0.0987359,0.897599,-0.133703,-697,10.06
0.117585,0.897599,-0.133703,-762,10.338
0.126561,0.897599,-0.133703,-794,10.134
0.135537,0.897599,-0.133703,-681,10.019
0.136435,0.897599,-0.133703,-730,9.441
0.149899,0.897599,-0.133703,-842,10.155
0.156182,0.897599,-0.133703,-859,9.89
0.156182,0,-0.133703,-826,9.986
0.166953,0,-0.133703,-859,10.745
0.166953,0,-0.133703,-891,9.244
0.176827,0.897599,-0.133703,-730,11.134
0.182213,0,-0.133703,-794,9.031
0.18311,0,-0.133703,-762,10.431
0.188496,0,-0.133703,-955,9.977
0.199267,0.897599,-0.133703,-794,9.926
0.200165,0.897599,-0.133703,-826,9.94
0.210936,0.897599,-0.133703,-859,9.968
0.210936,0.897599,-0.133703,-955,9.65
0.215424,0,-0.133703,-955,9.978
0.219912,0.897599,-0.133703,-987,9.973
0.226195,0,-0.133703,-1004,10.59
0.226195,0,-0.133703,-891,9.938
0.228888,0,-0.133703,-1020,10.031
0.232478,0,-0.133703,-891,9.432
0.235171,0,-0.133703,-955,10.028
0.237864,0,-0.133703,-955,10.518
0.240556,0,-0.133703,-955,9.531
0.243249,0,-0.133703,-987,10.271
0.245044,0,-0.133703,-1004,10.101
0.245044,0,-0.133703,-987,9.9
0.245044,0,-0.133703,-987,9.735
0.245044,0,-0.133703,-987,10.264
0.245044,0,-0.133703,-987,9.735
0.245044,0,-0.133703,-1004,9.97
0.245044,0,-0.133703,-1020,10.298
0.245044,0,-0.133703,-1004,9.973
0.245044,0,-0.133703,-987,10.025
0.245942,0,-0.133703,-987,9.978
0.245942,0,-0.133703,-987,10.022
0.24684,0,-0.133703,-955,9.76
0.249532,0.897599,-0.133703,-1020,10.901
0.249532,0,-0.133703,-987,9.341
0.251328,0,-0.133703,-987,9.753
0.254918,0,-0.133703,-1149,10.983
0.254918,0,-0.133703,-971,9.304
0.256713,0,-0.133703,-955,9.954
0.260304,0,-0.133703,-1052,10.252
0.260304,0,-0.133703,-987,9.943
0.262099,0,-0.133703,-1020,9.918
0.263894,0,-0.133703,-1036,9.531
0.265689,0.897599,-0.133703,-1020,10.082
0.267484,0,-0.133703,-1052,9.92
0.268382,0,-0.133703,-1020,10.358
0.268382,0,-0.133703,-1116,10
0.268382,0,-0.133703,-1020,10.097
0.268382,0,-0.133703,-1020,9.901
0.268382,0,-0.133703,-1052,10.002
0.268382,0,-0.133703,-1052,9.638
0.26928,0,-0.133703,-1052,10.407
0.26928,0,-0.133703,-1020,9.952
0.26928,0,-0.133703,-1052,10.002
0.26928,0,-0.133703,-1020,10.002
0.26928,0,-0.133703,-1052,10.002
0.26928,0,-0.133703,-1036,10
0.26928,0,-0.133703,-1052,9.997
0.26928,0,-0.133703,-1084,9.977
0.270177,0,-0.133703,-1068,10.063
0.270177,0,-0.133703,-1052,9.959
0.270177,0,-0.133703,-1052,10.045
0.270177,0,-0.133703,-1052,9.954
0.270177,0,-0.133703,-1052,10.003
0.271075,0,-0.133703,-1068,10.002
0.271075,0,-0.133703,-1052,9.777
0.271075,0,-0.133703,-1052,10.22
0.271075,0,-0.133703,-1084,10.324
0.271075,0,-0.133703,-1004,9.653
0.271075,0,-0.133703,-1020,10.59
0.271075,0,-0.133703,-1084,9.435
0.271075,0,-0.133703,-1084,10.043
0.271075,0,-0.133703,-1052,9.957
0.271075,0,-0.133703,-1020,10.094
0.271075,0,-0.133703,-1004,9.906
0.271075,0,-0.133703,-1052,9.995
0.271075,0,-0.133703,-1084,10.006
0.271075,0,-0.133703,-1068,9.997
0.271075,0,-0.133703,-1052,9.999
0.271075,0,-0.133703,-1084,9.998
0.271075,0,-0.133703,-1068,10.003
0.271075,0,-0.133703,-1084,10.044
0.271075,0,-0.133703,-1036,9.955
0.271075,0,-0.133703,-1052,10.001
0.271075,0,-0.133703,-1052,10
0.271075,0,-0.133703,-1036,10.06
0.271075,0,-0.133703,-1020,9.94
0.271075,0,-0.133703,-1084,9.998
0.271075,0,-0.133703,-1004,10.001
0.271075,0,-0.133703,-1084,10
0.271075,0,-0.133703,-1036,10
0.271075,0,-0.133703,-1020,10.044
0.271075,0,-0.133703,-1052,9.994
0.271075,0,-0.133703,-1052,9.962
0.271075,0,-0.133703,-1052,9.977
0.271075,0,-0.133703,-1020,10.024
0.271075,0,-0.133703,-1036,9.762
