q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.124766,0,-0.10693,157,11.819
-0.124766,0,0.0071166,269,6.006
-0.124766,0,-0.109232,269,10.114
-0.124766,0,-0.0115107,269,9.619
-0.124766,0,-0.0419509,269,9.733
-0.124766,0,-0.0975981,269,9.974
-0.124766,0,0.0137502,157,10.173
-0.124766,0,-0.10711,140,9.82
-0.124766,0,-0.00679304,157,10.192
-0.124766,0,-0.0450039,253,9.803
-0.124766,0,-0.0828911,253,10.036
-0.124766,0,0.00196686,140,10.024
-0.124766,0,-0.112215,253,10.006
-0.124766,0,-0.0395601,157,9.926
-0.124766,0,-0.0441521,269,10.459
-0.124766,0,-0.0806546,269,9.63
-0.124766,0,0.00768117,269,10.072
-0.124766,0,-0.114374,157,9.921
-0.124766,0,-0.0391415,157,9.968
-0.124766,0,-0.0644428,140,10.148
-0.124766,0,-0.0908791,140,10.037
-0.124766,0,0.000835977,269,9.758
-0.124766,0,-0.11056,140,10.075
-0.124766,0,-0.0376312,221,9.929
-0.124766,0,-0.0271608,205,10.212
-0.124766,0,-0.0770995,157,10.017
-0.124766,0,0.0252848,269,9.844
-0.124766,0,-0.0838704,253,9.9
-0.124766,0,0.00440594,269,9.963
-0.123869,0,-0.0105251,205,9.971
-0.122971,0,-0.0452824,108,10.133
-0.117585,0,0.0432525,173,9.969
-0.117585,0.897599,-0.0622636,205,10.089
-0.111302,0.897599,0.0468436,157,9.913
-0.102326,0.897599,-0.0489862,205,10.062
-0.0915551,0.897599,0.0311196,60,9.964
-0.0780911,1.7952,0.0311196,-5,10.221
-0.0619343,0.897599,0.00860179,108,9.701
-0.031416,1.7952,0.071079,-37,10.204
-0.0287232,1.7952,-0.0111047,-150,9.84
0.0026928,1.7952,0.0111994,-133,10.085
0.0197472,1.7952,0.085604,-182,10.088
0.0350064,1.7952,0.0955412,-295,9.862
0.0368016,0.897599,-0.0141064,-295,9.931
0.0511631,0.897599,-0.0141064,-456,10.061
0.0646271,0.897599,0.0929783,-440,9.935
0.0780911,0.897599,0.0929783,-391,10.022
0.0924527,0.897599,0.0929783,-375,9.885
0.107712,1.7952,0.0929783,-343,10.119
0.129254,1.7952,0.0929783,-343,9.878
0.133742,0.897599,0.0929783,-407,10.059
0.155285,0.897599,0.0929783,-601,10.584
0.157977,0.897599,0.0235503,-633,9.581
0.166953,0.897599,0.108808,-520,9.811
0.182213,0.897599,0.0495605,-488,10.104
0.188496,0.897599,0.152283,-569,10.092
0.188496,0,0.0678134,-569,9.86
0.192984,0,0.0315035,-617,10.021
0.196574,0,0.135325,-633,9.972
0.199267,0,0.102506,-504,9.981
0.20196,0,0.0920037,-488,10.486
0.204653,0.897599,0.130165,-536,9.527
0.207345,0.897599,0.0274153,-520,10.41
0.211833,0,0.14457,-504,9.66
0.214526,0.897599,0.0823955,-633,9.964
0.220809,0,0.0771088,-633,9.925
0.220809,0,0.157271,-552,10.139
0.22799,0,0.0338817,-665,9.98
0.233376,0.897599,0.0778909,-504,10.145
