q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.216321,0,-0.00257273,76,86.466
-0.216321,0,-0.00257273,76,0.128
-0.216321,0,-0.00257273,76,0.057
-0.216321,0,-0.0561413,76,0.156
-0.216321,0,-0.0561413,76,0.066
-0.216321,0,-0.0561413,76,0.052
-0.216321,0,-0.0561413,76,0.046
-0.216321,0,-0.0561413,76,0.147
-0.216321,0,0.0388058,76,2.848
-0.216321,0,-0.0701876,173,9.927
-0.216321,0,0.0017063,173,12.263
-0.215424,0,-0.0187362,76,7.919
-0.215424,0,-0.0623919,76,9.671
-0.215424,0,0.0355999,92,10.767
-0.215424,0,-0.0762543,-37,9.157
-0.215424,0,-0.000575728,-37,9.959
-0.215424,0,0.0190932,-53,10.241
-0.215424,0,-0.0775073,-53,9.81
-0.215424,0,0.0295394,-53,10.129
-0.215424,0,-0.0356967,-37,9.948
-0.215424,0,-0.0378356,-53,9.994
-0.215424,0,0.0229282,-21,9.897
-0.215424,0,-0.0801474,-21,10.006
-0.215424,0,0.0272605,-21,9.953
-0.215424,0,-0.063726,-5,10.478
-0.215424,0,-0.00894054,12,9.795
-0.215424,0,0.0268024,44,9.898
-0.215424,0,-0.0730699,12,10.14
-0.215424,0,0.0278372,60,9.699
-0.215424,0,-0.0401644,44,10.164
-0.215424,0,-0.0205574,60,9.877
-0.215424,0,0.0247987,60,10.615
-0.215424,0,-0.057829,76,9.58
-0.215424,0,0.0440018,173,9.957
-0.215424,0,-0.0371345,76,9.854
-0.215424,0,0.0183671,60,10.092
-0.213629,0,-0.0113384,60,9.892
-0.210038,0.897599,0.053375,60,10.041
-0.200165,0.897599,0.0502971,60,10.018
-0.191189,0.897599,-0.0440989,189,10.189
-0.190291,0.897599,0.011247,76,9.803
-0.171441,0.897599,-0.0304154,-69,9.981
-0.168749,1.7952,0.0685878,-53,10.017
-0.143616,0.897599,0.0685878,-69,10.548
-0.140025,0.897599,0.0685878,-53,9.32
-0.118483,1.7952,0.0685878,-133,9.922
-0.11579,0.897599,0.0653016,-69,10.195
-0.0942479,0.897599,0.0357234,-69,10.008
-0.0933503,0.897599,0.0891121,-230,10.017
-0.0745007,0.897599,-0.00936236,-133,10.12
-0.0664223,0.897599,0.0725535,-198,9.715
-0.0583439,0.897599,0.0368708,-182,10.185
-0.0583439,0,0.00108817,-278,9.883
-0.0511631,0.897599,0.0918023,-327,10.073
-0.0457775,0.897599,-0.00619537,-327,10.077
-0.0332112,0,0.0548156,-101,10.032
-0.0323136,0.897599,0.0668061,-182,9.8
-0.0260304,0.897599,-0.0210478,-262,10.156
-0.0116688,0.897599,0.100777,-182,9.997
-0.0107712,0.897599,-0.00394009,-278,9.904
-0.00448799,0.897599,0.0484217,-246,9.942
0.00897599,0.897599,0.0800193,-375,10.274
0.0152592,0,0.0151844,-311,9.777
0.0161568,0.897599,0.115683,-343,10.058
0.0287232,0.897599,0.0841326,-375,9.829
0.0287232,0,0.0809501,-311,10.267
0.035904,0.897599,0.0632481,-407,9.961
0.0412895,0,0.112983,-375,9.837
0.0466751,0,0.0739665,-311,10.036
0.0520607,0.897599,0.00811713,-391,10.16
0.0628319,0,0.112231,-198,9.744
0.0682175,0,0.0695416,-311,10.232
0.0682175,0.897599,0.125937,-440,9.849
0.0736031,0,0.0439398,-343,9.977
0.0825791,0,0.0122789,-311,9.943
0.0825791,0.897599,0.0685959,-375,10.025
0.0870671,0,0.0920915,-311,10.001
0.0906575,0,0.0332782,-230,10.353
0.0942479,0.897599,0.120178,-440,9.684
0.0969407,0,0.000175386,-262,10.098
0.102326,0,0.0980322,-343,10.641
0.102326,0,0.101413,-423,9.46
0.105019,0,0.0238199,-343,9.789
0.107712,0,0.120139,-262,10.03
0.110405,0,0.00705176,-262,9.942
0.113995,0,0.0859824,-472,10.285
0.118483,0.897599,0.0886338,-327,9.941
0.122073,0,0.0268881,-359,9.818
0.130152,0.897599,0.106114,-311,14.374
0.133742,0,0.0155893,-552,6.09
0.133742,0.897599,0.0892855,-375,9.529
0.136435,0,0.0847242,-504,10.305
0.13823,0,0.0242138,-407,9.794
0.140025,0,0.127857,-504,10.012
0.140923,0,0.011466,-440,10.007
0.142718,0.897599,0.0884225,-423,10.08
0.145411,0,0.0766163,-375,9.796
0.149001,0.897599,0.0312501,-375,10.146
0.151694,0,0.123579,-504,9.791
0.155285,0.897599,0.0252216,-295,10.13
0.157977,0,0.0600835,-504,9.907
0.16067,0,0.11071,-488,10.054
0.163363,0,0.0403277,-520,9.979
0.166056,0,0.12838,-472,10.151
0.173237,0,0.0192799,-440,9.937
0.173237,0.897599,0.106879,-343,10.176
0.178622,0.897599,0.0345267,-440,9.738
0.182213,0.897599,0.0284629,-440,9.997
0.185803,0,0.13498,-569,10.065
