q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.155285,0,-0.0115844,269,10.911
-0.155285,0,-0.0378785,269,7.096
-0.155285,0,-0.0472102,269,11.708
-0.155285,0,-0.0962848,269,8.355
-0.155285,0,-0.00871803,269,9.299
-0.155285,0,-0.107524,269,10.358
-0.155285,0,-0.0523419,269,9.634
-0.155285,0,-0.0214533,350,10.243
-0.155285,0,-0.120612,302,9.678
-0.155285,0,-0.00550923,173,10.481
-0.155285,0,-0.11222,269,9.751
-0.155285,0,-0.0552753,350,10.149
-0.155285,0,-0.0176379,269,9.704
-0.155285,0,-0.120198,221,10.129
-0.155285,0,-0.00118656,350,9.869
-0.155285,0,-0.0954405,350,10.292
-0.155285,0,-0.0424413,334,10.102
-0.155285,0,-0.00791297,286,9.816
-0.155285,0,-0.108645,350,9.864
-0.155285,0,0.00131887,189,10.346
-0.155285,0,-0.102769,302,9.614
-0.155285,0,-0.0420089,350,10.225
-0.155285,0,0.00695361,189,9.734
-0.155285,0,-0.0760515,350,10.356
-0.155285,0,0.0411739,334,9.636
-0.155285,0,-0.056924,350,10.081
-0.154387,0,-0.00427216,269,10.038
-0.146309,0.897599,-0.0481225,253,10.354
-0.145411,0.897599,-0.0415196,302,10.286
-0.125664,1.7952,-0.0645145,269,9.431
-0.108609,2.6928,0.0208101,140,9.802
-0.105019,1.7952,-0.0275245,140,10.162
-0.0825791,2.6928,0.0767348,-117,9.775
-0.0368016,2.6928,-0.0138854,-166,10.245
-0.0323136,2.6928,0.117925,-53,10.029
-0.0035904,2.6928,0.0133567,-278,10.113
0.0242352,2.6928,0.0891112,-359,9.883
0.0718079,2.6928,0.0571464,-472,10.015
0.0771935,2.6928,0.125782,-440,9.734
0.101429,1.7952,0.0145569,-504,10.291
0.132845,1.7952,0.0299596,-649,9.63
0.13464,0.897599,0.0546344,-569,10.562
0.148104,0.897599,0.115645,-585,9.472
0.157977,0.897599,0.0278088,-633,10.363
0.165158,0,0.13822,-552,9.779
0.171441,0.897599,0.0390007,-601,10.351
0.177725,0.897599,0.107563,-601,9.595
0.184008,0.897599,0.118447,-472,10.233
0.191189,0.897599,0.117472,-633,9.708
0.197472,0.897599,0.16843,-585,10.145
0.204653,0.897599,0.0413566,-665,10.035
0.218117,0.897599,0.118472,-633,10.053
0.219014,0.897599,0.120059,-697,9.818
0.225297,0,0.0796746,-714,10.446
0.232478,0,0.161632,-697,9.849
0.237864,0,0.0441533,-697,9.863
0.251328,0.897599,0.118599,-569,9.951
0.251328,0.897599,0.0910134,-601,10.161
0.260304,0.897599,0.0783332,-601,9.691
0.268382,0.897599,0.168932,-730,10.255
0.27646,0.897599,0.0565939,-762,9.727
0.288129,0,0.162664,-730,10.243
0.289027,0,0.0732684,-762,10.171
0.293515,0,0.13243,-810,10.187
0.297105,0.897599,0.162551,-730,9.413
0.299798,0,0.073864,-681,10.208
0.302491,0,0.156184,-730,10.17
0.303388,0,0.146319,-826,9.985
0.303388,0,0.0546516,-714,9.714
0.303388,0,0.168126,-746,10.241
0.303388,0,0.0797026,-714,9.756
0.303388,0,0.133229,-730,10.167
0.303388,0,0.156661,-681,9.92
0.304286,0,0.0597409,-697,10.187
0.305184,0,0.166229,-697,9.566
0.306081,0,0.0537152,-730,10.266
0.306081,0,0.123709,-697,9.887
0.306081,0,0.144081,-697,10.193
0.306081,0,0.0547096,-730,9.803
0.306081,0,0.158782,-714,10.424
0.306081,0,0.0543903,-714,9.619
0.306081,0,0.107529,-714,10.212
0.306081,0,0.127279,-697,9.888
0.306081,0,0.0437061,-697,10.054
0.306081,0,0.157507,-681,9.979
0.306081,0,0.0520437,-665,10.018
0.306081,0,0.0979341,-697,9.856
0.306081,0,0.123372,-649,10.213
0.306081,0,0.036511,-665,9.794
0.306081,0,0.145735,-665,10.289
0.306081,0,0.0492535,-681,9.666
0.306081,0,0.0896253,-681,10.242
0.306081,0,0.110627,-649,9.758
0.306081,0,0.0288019,-681,10.208
0.306081,0,0.130609,-633,9.854
0.306081,0,0.0333592,-633,9.983
0.306081,0,0.123077,-697,10.282
0.306081,0,0.120833,-665,9.809
0.306081,0,0.0322406,-633,10.399
0.306081,0,0.1356,-665,9.867
0.306081,0,0.0253298,-601,9.857
0.306081,0,0.0856302,-649,9.742
0.306081,0,0.103255,-617,10.029
0.306081,0,0.0267284,-681,9.902
0.306081,0,0.137238,-633,10.12
0.306081,0,0.0339382,-601,9.953
0.306081,0,0.0878682,-665,9.98
0.306081,0,0.0990983,-665,10.228
0.306081,0,0.0287415,-617,9.732
0.306081,0,0.151114,-633,10.444
0.306081,0,0.0519569,-633,9.547
0.306081,0,0.093338,-617,10.079
0.306081,0,0.117356,-633,10.065
0.306081,0,0.0364059,-633,9.938
0.306081,0,0.149723,-633,10.19
0.306081,0,0.0493358,-633,9.833
0.306081,0,0.091743,-633,9.966
0.306081,0,0.124171,-633,10.01
0.306081,0,0.0361667,-617,10.018
0.306081,0,0.137558,-617,10.171
0.306081,0,0.0348086,-633,9.848
0.306081,0,0.108746,-649,10.135
0.306081,0,0.125897,-601,9.884
0.306081,0,0.0400716,-601,10.005
0.306081,0,0.137553,-633,9.912
0.306081,0,0.0375713,-585,9.961
0.306081,0,0.104892,-633,10.043
0.306081,0,0.121756,-601,10.034
0.306081,0,0.037972,-633,9.965
0.306081,0,0.135725,-569,10.184
0.306081,0,0.0406065,-569,9.722
0.306081,0,0.105287,-569,10.092
0.306081,0,0.125901,-585,9.99
0.306081,0,0.0403441,-649,10.362
0.306081,0,0.140897,-569,9.687
0.306081,0,0.0397799,-569,10.542
0.306081,0,0.107794,-633,9.595
0.306081,0,0.126797,-601,9.828
0.306081,0,0.0448077,-649,10.042
0.306081,0,0.136978,-617,9.957
0.306081,0,0.0335031,-569,10.003
0.306081,0,0.10469,-585,10.017
0.306081,0,0.125011,-633,9.971
0.306081,0,0.0347992,-601,10.124
0.306081,0,0.134471,-601,9.937
0.306081,0,0.0356281,-601,10.209
0.306081,0,0.0973913,-585,9.722
0.306081,0,0.105175,-569,10.119
0.306081,0,0.0343638,-601,9.888
0.306081,0,0.137491,-633,9.982
0.306081,0,0.033165,-569,10.101
0.306081,0,0.0943458,-601,10.024
0.306081,0,0.124182,-601,10.007
0.306081,0,0.034744,-569,9.828
0.306081,0,0.141321,-569,10.078
0.306081,0,0.0353389,-601,10.011
0.306081,0,0.0924991,-552,9.969
0.306081,0,0.0981314,-601,10.12
0.306081,0,0.0434834,-601,10.209
0.306081,0,0.139018,-601,9.749
0.306081,0,0.0270667,-601,9.967
0.306081,0,0.0931342,-569,9.989
0.306081,0,0.124426,-585,9.981
0.306081,0,0.0329781,-601,9.933
0.306081,0,0.146972,-569,10.189
0.306081,0,0.0381285,-569,9.874
0.306081,0,0.0955702,-601,10.007
0.306081,0,0.118736,-569,9.963
0.306081,0,0.0469535,-569,10.044
0.306081,0,0.142664,-569,10.037
0.306081,0,0.0301733,-601,10.396
0.306081,0,0.0918687,-601,9.707
0.306081,0,0.103947,-552,9.927
0.306081,0,0.0413636,-569,9.986
0.306081,0,0.143934,-633,9.917
0.306081,0,0.0320487,-601,10.019
0.306081,0,0.100723,-585,10.043
0.306081,0,0.117317,-569,9.989
0.306081,0,0.042757,-601,10.377
0.306081,0,0.138048,-569,9.868
0.306081,0,0.0331347,-585,9.702
0.306081,0,0.100963,-520,10.089
0.306081,0,0.113209,-601,9.939
0.306081,0,0.039609,-552,10.343
0.306081,0,0.127636,-633,9.585
0.306081,0,0.020092,-585,10.174
0.306081,0,0.105143,-569,9.885
0.306081,0,0.113913,-585,10.054
0.306081,0,0.0222859,-601,9.939
0.306081,0,0.135535,-585,10.048
0.306081,0,0.0208377,-601,9.958
0.306081,0,0.0927443,-617,10.095
0.306081,0,0.0963037,-569,9.999
0.306081,0,0.0281782,-633,9.898
0.306081,0,0.139904,-601,10.037
0.306081,0,0.0237304,-569,9.97
0.306081,0,0.142531,-552,10.489
0.306081,0,0.116459,-569,9.716
0.306081,0,0.0364996,-569,9.799
0.306081,0,0.131503,-601,10.229
0.306081,0,0.0276628,-601,9.759
0.306081,0,0.0980203,-585,10.083
0.306081,0,0.107892,-601,9.993
0.306081,0,0.0411037,-601,9.966
0.306081,0,0.130953,-569,10.121
0.306081,0,0.0199842,-633,10.168
0.306081,0,0.0900862,-585,9.605
0.306081,0,0.0971326,-569,10.687
0.306081,0,0.0350036,-569,9.429
0.306081,0,0.126238,-601,9.969
0.306081,0,0.0133772,-569,10.114
0.306081,0,0.0758122,-569,9.879
0.306081,0,0.0718121,-601,9.991
0.306081,0,0.00654464,-536,10.413
0.305184,0,0.0909333,-601,9.955
0.305184,0,-0.0294949,-617,9.9
0.302491,-0.897599,0.060886,-633,9.671
0.297105,-0.897599,0.0353047,-569,10.169
0.286334,-1.7952,0.0353047,-552,9.813
0.271972,-2.6928,0.0519991,-456,10.02
0.233376,-2.6928,0.0519991,-472,9.968
0.229785,-1.7952,0.039379,-343,10.602
0.203755,-2.6928,-0.0597783,-166,9.446
0.15708,-2.6928,-0.0387117,-53,10.34
0.132845,-2.6928,-0.0700952,-166,9.646
0.129254,-1.7952,0.0326771,12,9.973
